Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"2,362","Hold Me Tight, Let Me Go","$12,386",-,-,"$12,386",100%
"2,363",Backseat,"$12,343","$12,343",100%,-,-
"2,364",Full Battle Rattle,"$12,306","$12,306",100%,-,-
"2,365",Nichts geht mehr,"$12,264",-,-,"$12,264",100%
"2,366",Take My Eyes 2008 Re-release,"$12,210",-,-,"$12,210",100%
"2,367",Judgment at Nuremberg 2008 Re-release,"$12,180",-,-,"$12,180",100%
"2,368",Microfilia,"$12,159",-,-,"$12,159",100%
"2,369",Children,"$12,099",-,-,"$12,099",100%
"2,370",The Nasty Girl 2008 Re-release,"$12,056",-,-,"$12,056",100%
"2,371",Refugee,"$12,042",-,-,"$12,042",100%
"2,372",Pudor 2008 Re-release,"$11,990",-,-,"$11,990",100%
"2,373",Last Stop for Paul,"$11,951","$11,951",100%,-,-
"2,374",The Go-Getter,"$11,931","$11,931",100%,-,-
"2,375",Pat and Mike 2008 Re-release,"$11,884",-,-,"$11,884",100%
"2,376",Quid Pro Quo,"$11,864","$11,864",100%,-,-
"2,377",Pensil,"$11,793",-,-,"$11,793",100%
"2,378",Formidable,"$11,662",-,-,"$11,662",100%
"2,379",Discreet,"$11,642",-,-,"$11,642",100%
"2,380",Il nostro messia,"$11,622",-,-,"$11,622",100%
"2,381",Welcome Home,"$11,587",-,-,"$11,587",100%
"2,382",Operation Filmmaker,"$11,573","$11,573",100%,-,-
"2,383",Sadhu Miranda,"$11,549",-,-,"$11,549",100%
"2,384",A Crime 2008 Re-release,"$11,474",-,-,"$11,474",100%
"2,385",En construcción 2008 Re-release,"$11,471",-,-,"$11,471",100%
"2,386",Sputnik Fever,"$11,441","$11,441",100%,-,-
"2,387",Gardens of the Night,"$11,436","$11,436",100%,-,-
"2,388",Elbeliyacho,"$11,430",-,-,"$11,430",100%
"2,389",Happiness 2008 Re-release,"$11,337",-,-,"$11,337",100%
"2,390",About Crying,"$11,335",-,-,"$11,335",100%
"2,391",10 Sekunden,"$11,325",-,-,"$11,325",100%
"2,392","Otto; or, Up with Dead People","$11,295","$11,295",100%,-,-
"2,393",The Last Propose of NADA,"$11,237",-,-,"$11,237",100%
"2,394",Kadhalil Vizhunvhanvhen,"$11,204",-,-,"$11,204",100%
"2,395",Rumore bianco,"$11,163",-,-,"$11,163",100%
"2,396",Burnt by the Sun 2008 Re-release,"$11,123",-,-,"$11,123",100%
"2,397",Eisenfresser,"$11,104",-,-,"$11,104",100%
"2,398",Keeping Mum 2008 Re-release,"$11,066",-,-,"$11,066",100%
"2,399",The Notorious Landlady,"$11,040",-,-,"$11,040",100%
"2,400",Rise of the Footsoldier 2008 Re-release,"$11,039",-,-,"$11,039",100%
"2,401",The Gift to Stalin,"$11,036",-,-,"$11,036",100%
"2,402",The Long Goodbye 2008 Re-release,"$10,964",-,-,"$10,964",100%
"2,403",Women on the Verge of a Nervous Breakdown 2008 Re-release,"$10,840",-,-,"$10,840",100%
"2,404",Julius Caesar 2008 Re-release,"$10,831",-,-,"$10,831",100%
"2,405","Living Together, Different Pattern","$10,824",-,-,"$10,824",100%
"2,406",Vanished,"$10,699",-,-,"$10,699",100%
"2,407",La leyenda de la Nahuala 2008 Re-release,"$10,640",-,-,"$10,640",100%
"2,408",Shadow of the Holy Book,"$10,634",-,-,"$10,634",100%
"2,409",Whaledreamers,"$10,584","$10,584",100%,-,-
"2,410",Clouds Over Conakry,"$10,561",-,-,"$10,561",100%
"2,411",Nowhere to Turn 2008 Re-release,"$10,499",-,-,"$10,499",100%
"2,412",The Bride of Frankenstein 2008 Re-release,"$10,493",-,-,"$10,493",100%
"2,413","Eat, for This Is My Body","$10,491",-,-,"$10,491",100%
"2,414",Iri,"$10,486",-,-,"$10,486",100%
"2,415",Three Wise Men,"$10,453",-,-,"$10,453",100%
"2,416",Les hommes de la forêt 21,"$10,364",-,-,"$10,364",100%
"2,417",Vampyrer,"$10,282",-,-,"$10,282",100%
"2,418",A Curtain Raiser,"$10,270",-,-,"$10,270",100%
"2,419",The 8th Day,"$10,258",-,-,"$10,258",100%
"2,420",As It Is in Heaven 2008 Re-release,"$10,236","$10,236",100%,-,-
"2,421",Sand and Sorrow,"$10,225",-,-,"$10,225",100%
"2,422",Two Friends and a Burglar,"$10,183",-,-,"$10,183",100%
"2,423",Secret Journey 2008 Re-release,"$10,182",-,-,"$10,182",100%
"2,424",L'aria del lago,"$10,161",-,-,"$10,161",100%
"2,425",Broken Arrow,"$10,145",-,-,"$10,145",100%
"2,426",Saint Ralph 2008 Re-release,"$10,143",-,-,"$10,143",100%
"2,427",Las tierras altas,"$10,142",-,-,"$10,142",100%
"2,428",Kamel El Awsaf,"$10,124",-,-,"$10,124",100%
"2,429",Japón 2008 Re-release,"$10,082",-,-,"$10,082",100%
"2,430",Rope 2008 Re-release,"$10,046",-,-,"$10,046",100%
"2,431",Heiðin,"$9,881",-,-,"$9,881",100%
"2,432",Half Blood Samurai,"$9,869",-,-,"$9,869",100%
"2,433",Beautiful,"$9,840",-,-,"$9,840",100%
"2,434",Un homme perdu,"$9,815",-,-,"$9,815",100%
"2,435",Twentieth Century,"$9,800",-,-,"$9,800",100%
"2,436",Avellaneda's Moon 2008 Re-release,"$9,798",-,-,"$9,798",100%
"2,437",The Outlaws,"$9,793",-,-,"$9,793",100%
"2,438",Film Noir,"$9,792",-,-,"$9,792",100%
"2,439",The Tarnished Angels,"$9,788",-,-,"$9,788",100%
"2,440",Silk Stockings,"$9,755",-,-,"$9,755",100%
"2,441",Goodfellas 2008 Re-release,"$9,736",-,-,"$9,736",100%
"2,442",Conflict,"$9,635",-,-,"$9,635",100%
"2,443",Don Giovanni,"$9,519",-,-,"$9,519",100%
"2,444",LT22 Radio La Colifata,"$9,488",-,-,"$9,488",100%
"2,445",Tru Loved,"$9,467","$9,467",100%,-,-
"2,446",Sarah Silverman: Jesus Is Magic 2008 Re-release,"$9,460",-,-,"$9,460",100%
"2,447",Chemical Wedding,"$9,439",-,-,"$9,439",100%
"2,448",As Tears Go By,"$9,436","$9,436",100%,-,-
"2,449",Please Don't Go 2008 Re-release,"$9,416",-,-,"$9,416",100%
"2,450",E S F,"$9,377",-,-,"$9,377",100%
"2,451",Kind Hearts and Coronets 2008 Re-release,"$9,349",-,-,"$9,349",100%
"2,452",Gumnaam: The Mystery,"$9,314",-,-,"$9,314",100%
"2,453",The King of Beetles: Super Battle Movie,"$9,286",-,-,"$9,286",100%
"2,454",Un amour d'enfant,"$9,216",-,-,"$9,216",100%
"2,455",Dear Friends 2008 Re-release,"$9,211",-,-,"$9,211",100%
"2,456",Foul Gesture,"$9,183",-,-,"$9,183",100%
"2,457",My Darling FBI,"$9,171",-,-,"$9,171",100%
"2,458",The Lazarus Project,"$9,162",-,-,"$9,162",100%
"2,459",Reencarnación,"$9,147",-,-,"$9,147",100%
"2,460",Boy Meets Boy,"$9,102",-,-,"$9,102",100%
"2,461","El pollo, el pez y el cangrejo real","$9,041",-,-,"$9,041",100%
"2,462",Luxury Car,"$8,992",-,-,"$8,992",100%
"2,463",Arresto domiciliario,"$8,971",-,-,"$8,971",100%
"2,464",Punksters & Youngsters,"$8,929",-,-,"$8,929",100%
"2,465",Wild Tigers I Have Known 2008 Re-release,"$8,839",-,-,"$8,839",100%
"2,466",Lower City 2008 Re-release,"$8,826",-,-,"$8,826",100%
"2,467",Mein Traum oder Die Einsamkeit ist nie allein,"$8,810",-,-,"$8,810",100%
"2,468",S.O.S. Ex,"$8,731",-,-,"$8,731",100%
"2,469",Von einem der auszog...,"$8,693",-,-,"$8,693",100%
"2,470",Without the King,"$8,663","$8,663",100%,-,-
"2,471",Familia tortuga,"$8,661",-,-,"$8,661",100%
"2,472",Amexicano,"$8,655","$8,655",100%,-,-
"2,473",A Good Day to Be Black & Sexy,"$8,629","$8,629",100%,-,-
"2,474",Rêves de poussière,"$8,566",-,-,"$8,566",100%
"2,475",Don't Laugh at My Romance,"$8,540",-,-,"$8,540",100%
"2,476",10:30 P.M. Summer,"$8,529",-,-,"$8,529",100%
"2,477",AFR 2008 Re-release,"$8,513",-,-,"$8,513",100%
"2,478",GamerZ,"$8,460",-,-,"$8,460",100%
"2,479",La canarina assassinata,"$8,434",-,-,"$8,434",100%
"2,480",Suspiros del corazón,"$8,429",-,-,"$8,429",100%
"2,481",Stealing America: Vote by Vote,"$8,350","$8,350",100%,-,-
"2,482",Riza,"$8,320",-,-,"$8,320",100%
"2,483",Casa de Remolienda 2008 Re-release,"$8,283",-,-,"$8,283",100%
"2,484",The Hawk Is Dying 2008 Re-release,"$8,279",-,-,"$8,279",100%
"2,485",The Given Word,"$8,229",-,-,"$8,229",100%
"2,486",Correction,"$8,168",-,-,"$8,168",100%
"2,487",Noise,"$8,157",-,-,"$8,157",100%
"2,488",J'aimerais partager le printemps avec quelqu'un,"$8,134",-,-,"$8,134",100%
"2,489",Heavy Load,"$8,032",-,-,"$8,032",100%
"2,490",La vida en rojo,"$8,025",-,-,"$8,025",100%
"2,491",Eros + Massacre,"$8,017",-,-,"$8,017",100%
"2,492",Curiosity Kills the Cat,"$7,911",-,-,"$7,911",100%
"2,493",O Aborto dos Outros,"$7,900",-,-,"$7,900",100%
"2,494",Trailer Park Boys: The Movie 2008 Re-release,"$7,889",-,-,"$7,889",100%
"2,495",Francesca and Nunziata,"$7,867",-,-,"$7,867",100%
"2,496",Farewell 2008 Re-release,"$7,854",-,-,"$7,854",100%
"2,497",Ópera,"$7,787",-,-,"$7,787",100%
"2,498",The Life 2008 Re-release,"$7,721",-,-,"$7,721",100%
"2,499",A Walk to Beautiful,"$7,718","$7,718",100%,-,-
"2,500",Tosca,"$7,701",-,-,"$7,701",100%
"2,501",9mm,"$7,691",-,-,"$7,691",100%
"2,502",This Film Is Not Yet Rated 2008 Re-release,"$7,631",-,-,"$7,631",100%
"2,503",Lonesome Jim 2008 Re-release,"$7,563",-,-,"$7,563",100%
"2,504",The International 2008 Re-release,"$7,487",-,-,"$7,487",100%
"2,505",Comrades in Dreams,"$7,469",-,-,"$7,469",100%
"2,506",Journey from the Fall 2008 Re-release,"$7,444",-,-,"$7,444",100%
"2,507",Young Freud in Gaza,"$7,413",-,-,"$7,413",100%
"2,508",Riorita,"$7,412",-,-,"$7,412",100%
"2,509",The Baker,"$7,412",-,-,"$7,412",100%
"2,510",Which Way Today,"$7,397",-,-,"$7,397",100%
"2,511",Gate of Hell,"$7,375",-,-,"$7,375",100%
"2,512",Lo que sé de Lola,"$7,359",-,-,"$7,359",100%
"2,513",Dangerous Parking,"$7,337",-,-,"$7,337",100%
"2,514",The Amazing Truth About Queen Raquela,"$7,328","$5,597",76.4%,"$1,731",23.6%
"2,515",The Tall Men,"$7,315",-,-,"$7,315",100%
"2,516",Sleepwalking Land,"$7,282",-,-,"$7,282",100%
"2,517",Thenavattu,"$7,254",-,-,"$7,254",100%
"2,518",Suburban Mayhem 2008 Re-release,"$7,249",-,-,"$7,249",100%
"2,519",Speed Master,"$7,248",-,-,"$7,248",100%
"2,520",Welcome Europa,"$7,242",-,-,"$7,242",100%
"2,521",I Am from Titov Veles,"$7,241",-,-,"$7,241",100%
"2,522",El desierto negro,"$7,232",-,-,"$7,232",100%
"2,523",Mars 2008 Re-release,"$7,223",-,-,"$7,223",100%
"2,524",Special 2008 Re-release,"$7,202","$7,202",100%,-,-
"2,525",Alexandra's Project 2008 Re-release,"$7,163",-,-,"$7,163",100%
"2,526",Sonic Mirror,"$7,159",-,-,"$7,159",100%
"2,527",Il sol dell'avvenire,"$7,105",-,-,"$7,105",100%
"2,528",The Wedding 2008 Re-release,"$7,044",-,-,"$7,044",100%
"2,529",Germany Pale Mother,"$6,988",-,-,"$6,988",100%
"2,530",The Other One,"$6,972",-,-,"$6,972",100%
"2,531",The Home and the World,"$6,951",-,-,"$6,951",100%
"2,532",Summer Whispers,"$6,914",-,-,"$6,914",100%
"2,533",Legiunea straina,"$6,887",-,-,"$6,887",100%
"2,534",Lads & Jockeys,"$6,861",-,-,"$6,861",100%
"2,535",Noroi,"$6,819",-,-,"$6,819",100%
"2,536",René,"$6,783",-,-,"$6,783",100%
"2,537",Anjathe,"$6,773",-,-,"$6,773",100%
"2,538",From Now On,"$6,754",-,-,"$6,754",100%
"2,539",Katia's Sister,"$6,751",-,-,"$6,751",100%
"2,540",Perl oder Pica,"$6,742",-,-,"$6,742",100%
"2,541",The Experience,"$6,725",-,-,"$6,725",100%
"2,542",Tres minutos,"$6,691",-,-,"$6,691",100%
"2,543",Take,"$6,627","$6,627",100%,-,-
"2,544","El cielo, la tierra, y la lluvia","$6,624",-,-,"$6,624",100%
"2,545",A Fairground Attraction,"$6,581",-,-,"$6,581",100%
"2,546",Self-Made Paradise,"$6,507",-,-,"$6,507",100%
"2,547",Turtles Swim Faster Than Expected 2008 Re-release,"$6,455",-,-,"$6,455",100%
"2,548",Etim vecherom angely plakali,"$6,441",-,-,"$6,441",100%
"2,549",Make Way for Tomorrow,"$6,416",-,-,"$6,416",100%
"2,550",Wrestling Grounds,"$6,405",-,-,"$6,405",100%
"2,551",Devacao,"$6,381",-,-,"$6,381",100%
"2,552",Franchesca Page,"$6,347",-,-,"$6,347",100%
"2,553",Zardoz,"$6,320",-,-,"$6,320",100%
"2,554",Poor Boy's Game,"$6,279",-,-,"$6,279",100%
"2,555",Boy Director,"$6,223",-,-,"$6,223",100%
"2,556",Heavy Metal in Baghdad,"$6,197","$4,070",65.7%,"$2,127",34.3%
"2,557",Delays,"$6,170",-,-,"$6,170",100%
"2,558",Cluny Brown 2008 Re-release,"$6,152",-,-,"$6,152",100%
"2,559",The Heart Is Deceitful Above All Things 2008 Re-release,"$6,144",-,-,"$6,144",100%
"2,560",Civic Duty 2008 Re-release,"$6,117",-,-,"$6,117",100%
"2,561",Incorregibles 2008 Re-release,"$6,115",-,-,"$6,115",100%
"2,562",End of the Line,"$6,090",-,-,"$6,090",100%
"2,563",3 Histoires de famille,"$6,085",-,-,"$6,085",100%
"2,564",Aaltra,"$6,083",-,-,"$6,083",100%
"2,565",Summer of the Flying Saucer,"$6,047",-,-,"$6,047",100%
"2,566",On the Rumba River,"$6,021","$1,698",28.2%,"$4,323",71.8%
"2,567",My Name Is Juani 2008 Re-release,"$6,011",-,-,"$6,011",100%
"2,568",The Men,"$5,995",-,-,"$5,995",100%
"2,569",Antonio das Mortes,"$5,992",-,-,"$5,992",100%
"2,570","Had Two Eyes, or One","$5,969",-,-,"$5,969",100%
"2,571",Crooked Business,"$5,945",-,-,"$5,945",100%
"2,572",The Operating Theatre,"$5,931",-,-,"$5,931",100%
"2,573",Nedar,"$5,921",-,-,"$5,921",100%
"2,574",Euphoria 2008 Re-release,"$5,857",-,-,"$5,857",100%
"2,575",The Orchestra of Piazza Vittorio 2008 Re-release,"$5,835",-,-,"$5,835",100%
"2,576",Schimb valutar,"$5,830",-,-,"$5,830",100%
"2,577",PVC-1,"$5,789",-,-,"$5,789",100%
"2,578",Choose Connor,"$5,788","$5,788",100%,-,-
"2,579",Partition 2008 Re-release,"$5,784",-,-,"$5,784",100%
"2,580",Kathavarayan,"$5,774",-,-,"$5,774",100%
"2,581",Native Dancer,"$5,747",-,-,"$5,747",100%
"2,582",Jinx Sister,"$5,747",-,-,"$5,747",100%
"2,583",Asian Corridor in Heaven,"$5,743",-,-,"$5,743",100%
"2,584",Miracle: Menantang Maut,"$5,724",-,-,"$5,724",100%
"2,585",Fraulein,"$5,715","$5,715",100%,-,-
"2,586",El diario de Agustín,"$5,675",-,-,"$5,675",100%
"2,587",Once Upon a Time in America 2008 Re-release,"$5,651",-,-,"$5,651",100%
"2,588",Viva Cuba 2008 Re-release,"$5,625",-,-,"$5,625",100%
"2,589",Imaginadores,"$5,620",-,-,"$5,620",100%
"2,590",The Mugger,"$5,593",-,-,"$5,593",100%
"2,591",Les petits poucets,"$5,548",-,-,"$5,548",100%
"2,592",The Best of Times,"$5,534",-,-,"$5,534",100%
"2,593",Mozart in China,"$5,454",-,-,"$5,454",100%
"2,594",Body Rice,"$5,436",-,-,"$5,436",100%
"2,595",Selon Charlie 2008 Re-release,"$5,431",-,-,"$5,431",100%
"2,596",Nights and Weekends,"$5,430","$5,430",100%,-,-
"2,597","1973, un grito del corazón","$5,384",-,-,"$5,384",100%
"2,598",Dog Days of Summer,"$5,383","$5,383",100%,-,-
"2,599",Jarum Halus,"$5,363",-,-,"$5,363",100%
"2,600",O Tempo E O Lugar,"$5,344",-,-,"$5,344",100%
"2,601",Small Gods,"$5,332",-,-,"$5,332",100%
"2,602",Perpetuum Mobile,"$5,311",-,-,"$5,311",100%
"2,603",Poo,"$5,265",-,-,"$5,265",100%
"2,604",A Lawyer Walks Into a Bar...,"$5,202","$5,202",100%,-,-
"2,605",Hope,"$5,190",-,-,"$5,190",100%
"2,606",Ode pavillonnaire,"$5,149",-,-,"$5,149",100%
"2,607",Turn the River,"$5,149","$5,149",100%,-,-
"2,608",Tin shui wai dik yat yu ye,"$5,100",-,-,"$5,100",100%
"2,609",God and Gays: Bridging the Gap,"$5,095","$5,095",100%,-,-
"2,610",The Left Handed Gun 2008 Re-release,"$5,066",-,-,"$5,066",100%
"2,611",Ben-Hur 2008 Re-release,"$5,016",-,-,"$5,016",100%
"2,612",Neandertal,"$5,015",-,-,"$5,015",100%
"2,613",Aliens of the Deep 2008 Re-release,"$4,953",-,-,"$4,953",100%
"2,614",Queens 2008 Re-release,"$4,938",-,-,"$4,938",100%
"2,615",Doraemon: Nobita in the Wan-Nyan Spacetime Odyssey 2008 Re-release,"$4,931",-,-,"$4,931",100%
"2,616",Guide de la petite vengeance,"$4,921",-,-,"$4,921",100%
"2,617",Year of the Nail,"$4,882",-,-,"$4,882",100%
"2,618",Palabra por palabra,"$4,880",-,-,"$4,880",100%
"2,619",MollyCam,"$4,858",-,-,"$4,858",100%
"2,620",Mukhsin,"$4,854",-,-,"$4,854",100%
"2,621",The Dog Pound,"$4,825",-,-,"$4,825",100%
"2,622",Midnight Cowboy 2008 Re-release,"$4,813",-,-,"$4,813",100%
"2,623",Broken Sun,"$4,799",-,-,"$4,799",100%
"2,624",Ivanthaanda Hero,"$4,793",-,-,"$4,793",100%
"2,625",Was am Ende zählt,"$4,780",-,-,"$4,780",100%
"2,626",Prøvetid,"$4,774",-,-,"$4,774",100%
"2,627",Tre,"$4,759","$4,759",100%,-,-
"2,628",Parole sante,"$4,759",-,-,"$4,759",100%
"2,629",Caught in the Act,"$4,729",-,-,"$4,729",100%
"2,630",Goodbye America,"$4,635",-,-,"$4,635",100%
"2,631",Cowboy Angels,"$4,615",-,-,"$4,615",100%
"2,632","Check It Out, Yo! 2008 Re-release","$4,612",-,-,"$4,612",100%
"2,633",Blessed by Fire 2008 Re-release,"$4,601",-,-,"$4,601",100%
"2,634",Soul of a Demon,"$4,597",-,-,"$4,597",100%
"2,635",Dead Time,"$4,586",-,-,"$4,586",100%
"2,636",The Love Game,"$4,581",-,-,"$4,581",100%
"2,637",Choking Man 2008 Re-release,"$4,579",-,-,"$4,579",100%
"2,638",Princess in an Iron Helmet,"$4,516",-,-,"$4,516",100%
"2,639",House of the Sleeping Beauties,"$4,509","$4,509",100%,-,-
"2,640",Road House,"$4,467",-,-,"$4,467",100%
"2,641",Le prince de ce monde,"$4,459",-,-,"$4,459",100%
"2,642",Herbert v. Karajan,"$4,430",-,-,"$4,430",100%
"2,643",Calimucho,"$4,379",-,-,"$4,379",100%
"2,644",Pindorama: A Verdadeira História dos Sete Anões,"$4,360",-,-,"$4,360",100%
"2,645",Face Addict 2008 Re-release,"$4,351",-,-,"$4,351",100%
"2,646",Kolekcioniere,"$4,328",-,-,"$4,328",100%
"2,647",An Extraordinary Study in Human Degradation,"$4,308",-,-,"$4,308",100%
"2,648",Opal Dream 2008 Re-release,"$4,298",-,-,"$4,298",100%
"2,649",Citizen Kane 2008 Re-release,"$4,292",-,-,"$4,292",100%
"2,650",El somni,"$4,262",-,-,"$4,262",100%
"2,651",The Last Temptation of Christ 2008 Re-release,"$4,250",-,-,"$4,250",100%
"2,652",The Last Hunt,"$4,236",-,-,"$4,236",100%
"2,653",The Flowers of St. Francis,"$4,223",-,-,"$4,223",100%
"2,654",Twisted: A Balloonamentary,"$4,218","$4,218",100%,-,-
"2,655",Nous avons bu la même eau,"$4,184",-,-,"$4,184",100%
"2,656",El cine de Maite,"$4,155",-,-,"$4,155",100%
"2,657",Bachelor Mother,"$4,149",-,-,"$4,149",100%
"2,658",Frenzy 2008 Re-release,"$4,121",-,-,"$4,121",100%
"2,659",The Class,"$4,117",-,-,"$4,117",100%
"2,660",Solar Flare,"$4,098","$4,098",100%,-,-
"2,661",Sebastiane,"$4,091",-,-,"$4,091",100%
"2,662",Day Night Day Night 2008 Re-release,"$4,077",-,-,"$4,077",100%
"2,663",Jelenin svet,"$4,077",-,-,"$4,077",100%
"2,664",Tu£sday,"$4,072",-,-,"$4,072",100%
"2,665",Mokykla Be Uniformos,"$4,069",-,-,"$4,069",100%
"2,666",Ellam Avan Seyal,"$4,050",-,-,"$4,050",100%
"2,667",The Road to Guantanamo 2008 Re-release,"$4,045",-,-,"$4,045",100%
"2,668",Gradiva,"$4,043",-,-,"$4,043",100%
"2,669",Al Turbini,"$4,020",-,-,"$4,020",100%
"2,670",The Badlanders,"$4,006",-,-,"$4,006",100%
"2,671",Viva Zapatero! 2008 Re-release,"$4,004",-,-,"$4,004",100%
"2,672",Madeinusa 2008 Re-release,"$3,973",-,-,"$3,973",100%
"2,673",Lobos,"$3,972",-,-,"$3,972",100%
"2,674",Die Natur vor uns,"$3,947",-,-,"$3,947",100%
"2,675",Coquelicots,"$3,931",-,-,"$3,931",100%
"2,676",Romeo & Juliet ...Get Married,"$3,913",-,-,"$3,913",100%
"2,677",Where God Left His Shoes,"$3,911","$3,911",100%,-,-
"2,678",La danse de l'enchanteresse,"$3,907",-,-,"$3,907",100%
"2,679",Mostra Panorama Do Cinema,"$3,907",-,-,"$3,907",100%
"2,680",1973 revoluciones por minuto,"$3,887",-,-,"$3,887",100%
"2,681",One-Day Adventures,"$3,877",-,-,"$3,877",100%
"2,682",Vintersagor,"$3,869",-,-,"$3,869",100%
"2,683",Faro: Goddess of the Waters,"$3,860",-,-,"$3,860",100%
"2,684",Puffball: The Devil's Eyeball,"$3,844",-,-,"$3,844",100%
"2,685",Shot in Bombay,"$3,817",-,-,"$3,817",100%
"2,686",Sisterhood,"$3,810",-,-,"$3,810",100%
"2,687",Last the Future,"$3,799",-,-,"$3,799",100%
"2,688",Knottekino 2,"$3,765",-,-,"$3,765",100%
"2,689",Bashing,"$3,730",-,-,"$3,730",100%
"2,690",Diari,"$3,730",-,-,"$3,730",100%
"2,691",Comeback,"$3,721",-,-,"$3,721",100%
"2,692",O Mundo Em Duas Voltas 2008 Re-release,"$3,699",-,-,"$3,699",100%
"2,693",Excalibur 2008 Re-release,"$3,699",-,-,"$3,699",100%
"2,694",One Foot Off the Ground,"$3,671",-,-,"$3,671",100%
"2,695",Apocalypse Now Redux 2008 Re-release,"$3,663",-,-,"$3,663",100%
"2,696",Concrete Pillow,"$3,641",-,-,"$3,641",100%
"2,697",Chop Suey 2008 Re-release,"$3,616",-,-,"$3,616",100%
"2,698",Ealing Comedy,"$3,601",-,-,"$3,601",100%
"2,699",Un attimo sospesi,"$3,588",-,-,"$3,588",100%
"2,700",The Wooden Box 2008 Re-release,"$3,564",-,-,"$3,564",100%
"2,701",Impunidad,"$3,539",-,-,"$3,539",100%
"2,702",A Bloody Aria 2008 Re-release,"$3,532",$518,14.7%,"$3,014",85.3%
"2,703",Macao 2008 Re-release,"$3,530",-,-,"$3,530",100%
"2,704",No ser Dios y cuidarlos,"$3,523",-,-,"$3,523",100%
"2,705",88 - Pilgern auf Japanisch,"$3,488",-,-,"$3,488",100%
"2,706",Bunny Chow: Know Thyself,"$3,458",-,-,"$3,458",100%
"2,707",Memories of Underdevelopment,"$3,456",-,-,"$3,456",100%
"2,708",Jesse James 2008 Re-release,"$3,444",-,-,"$3,444",100%
"2,709",Glue,"$3,439",-,-,"$3,439",100%
"2,710",The Last Days of Shishmaref,"$3,427",-,-,"$3,427",100%
"2,711",Stare fuori,"$3,392",-,-,"$3,392",100%
"2,712",The Wall,"$3,390",-,-,"$3,390",100%
"2,713",Prince Valiant,"$3,373",-,-,"$3,373",100%
"2,714",Ewa 2008 Re-release,"$3,363",-,-,"$3,363",100%
"2,715",Overlord,"$3,333",-,-,"$3,333",100%
"2,716",Outlander,"$3,313",-,-,"$3,313",100%
"2,717",Fantasia 2008 Re-release,"$3,304",-,-,"$3,304",100%
"2,718",The Wind that Shakes the Barley 2008 Re-release,"$3,257",-,-,"$3,257",100%
"2,719",Noticias de una guerra,"$3,247",-,-,"$3,247",100%
"2,720",The Matsugane Potshot Affair,"$3,240",-,-,"$3,240",100%
"2,721","Lacombe, Lucien","$3,228",-,-,"$3,228",100%
"2,722",Alicia in the Land,"$3,209",-,-,"$3,209",100%
"2,723","Olga, Victoria Olga","$3,192",-,-,"$3,192",100%
"2,724",The Unwinking Gaze: The Inside Story of the Dalai Lama's Struggle for Tibet,"$3,155",-,-,"$3,155",100%
"2,725",American Zombie,"$3,126","$3,126",100%,-,-
"2,726",Falkenberg Farewell 2008 Re-release,"$3,119",-,-,"$3,119",100%
"2,727",Who Does She Think She Is?,"$3,081","$3,081",100%,-,-
"2,728",Resisting Life,"$3,080",-,-,"$3,080",100%
"2,729",Loos Ornamental,"$3,079",-,-,"$3,079",100%
"2,730",Decile a Mario Que No Vuelva,"$3,075",-,-,"$3,075",100%
"2,731",Spiral,"$3,072","$3,072",100%,-,-
"2,732",Dreaming Lhasa 2008 Re-release,"$3,019",-,-,"$3,019",100%
"2,733",Siquijor: Mystic Island,"$3,013",-,-,"$3,013",100%
"2,734",Yokohama Mary,"$3,012",-,-,"$3,012",100%
"2,735",Run for Your Life,"$2,992","$2,992",100%,-,-
"2,736",Drifter,"$2,980",-,-,"$2,980",100%
"2,737",Wetlands Preserved: The Story of an Activist Nightclub,"$2,970","$2,970",100%,-,-
"2,738",Ten Nights of Dreams 2008 Re-release,"$2,968",-,-,"$2,968",100%
"2,739",El Chico,"$2,964",-,-,"$2,964",100%
"2,740",Little Heroes,"$2,940",-,-,"$2,940",100%
"2,741",Hotel Tívoli 2008 Re-release,"$2,938",-,-,"$2,938",100%
"2,742",The Fly 2008 Re-release,"$2,929",-,-,"$2,929",100%
"2,743",Highschool Joker,"$2,907",-,-,"$2,907",100%
"2,744",Fiction 2008 Re-release,"$2,901",-,-,"$2,901",100%
"2,745",Step Up 2008 Re-release,"$2,895",-,-,"$2,895",100%
"2,746","On the Other Hand, Death","$2,892","$2,892",100%,-,-
"2,747",Beyond America,"$2,889",-,-,"$2,889",100%
"2,748",Joya,"$2,881",-,-,"$2,881",100%
"2,749",Little Box of Sweets,"$2,865",-,-,"$2,865",100%
"2,750",The Mosquito Problem and Other Stories,"$2,864",-,-,"$2,864",100%
"2,751",Winter Soldier,"$2,825",-,-,"$2,825",100%
"2,752",Never Apologize,"$2,814",-,-,"$2,814",100%
"2,753",Lower Learning,"$2,804","$2,804",100%,-,-
"2,754",La Perfezionista,"$2,799",-,-,"$2,799",100%
"2,755",Vambu Sandai,"$2,797",-,-,"$2,797",100%
"2,756",Un monde à nous 2008 Re-release,"$2,784",-,-,"$2,784",100%
"2,757",Esperanza,"$2,772",-,-,"$2,772",100%
"2,758",No Sex Last Night,"$2,769",-,-,"$2,769",100%
"2,759","Hechos, No Palabras","$2,749",-,-,"$2,749",100%
"2,760",Good Will Evil,"$2,741",-,-,"$2,741",100%
"2,761",A City of Sadness,"$2,737",-,-,"$2,737",100%
"2,762",Johnny Got His Gun,"$2,735",-,-,"$2,735",100%
